source_id,slug,file_stem,group_key,scenario_id,role,event_label,split,image_path,prompt_path,sha256,width,height
353,pov-b1-0353-hn06-shadows-cracks-curbs-mimic-lines-front-right,353_pov-b1-0353-hn06-shadows-cracks-curbs-mimic-lines-front-right,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/353_pov-b1-0353-hn06-shadows-cracks-curbs-mimic-lines-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/353_pov-b1-0353-hn06-shadows-cracks-curbs-mimic-lines-front-right.txt,09f6d8c971bcafdb24b6dd32111a4ef16ea4a68175d113c31dc3d2a71382cf56,1920,1080
354,pov-b1-0354-hn06-shadows-cracks-curbs-mimic-lines-front-center,354_pov-b1-0354-hn06-shadows-cracks-curbs-mimic-lines-front-center,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/354_pov-b1-0354-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/354_pov-b1-0354-hn06-shadows-cracks-curbs-mimic-lines-front-center.txt,8e98b0e2945a024316dbdcd0a03e37a0fcfa1e738866eb807616f0c40079bde2,1920,1080
355,pov-b1-0355-hn06-shadows-cracks-curbs-mimic-lines-front-left,355_pov-b1-0355-hn06-shadows-cracks-curbs-mimic-lines-front-left,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/355_pov-b1-0355-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/355_pov-b1-0355-hn06-shadows-cracks-curbs-mimic-lines-front-left.txt,b1222e58238bff25a9daefa7676c1f723c39903d5f820c7c17649a415754d34b,1920,1080
356,pov-b1-0356-hn06-shadows-cracks-curbs-mimic-lines-front-right,356_pov-b1-0356-hn06-shadows-cracks-curbs-mimic-lines-front-right,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/356_pov-b1-0356-hn06-shadows-cracks-curbs-mimic-lines-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/356_pov-b1-0356-hn06-shadows-cracks-curbs-mimic-lines-front-right.txt,1d7738f4d02df20e7addc940bcb1957e8e284faaf3266be6925a6f971be78aee,1920,1080
357,pov-b1-0357-hn06-shadows-cracks-curbs-mimic-lines-front-center,357_pov-b1-0357-hn06-shadows-cracks-curbs-mimic-lines-front-center,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/357_pov-b1-0357-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/357_pov-b1-0357-hn06-shadows-cracks-curbs-mimic-lines-front-center.txt,644abcee17bedddc5b57b7e2f6241d7bdcafd6870043073405879da1936fa2c4,1920,1080
358,pov-b1-0358-hn06-shadows-cracks-curbs-mimic-lines-front-left,358_pov-b1-0358-hn06-shadows-cracks-curbs-mimic-lines-front-left,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/358_pov-b1-0358-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/358_pov-b1-0358-hn06-shadows-cracks-curbs-mimic-lines-front-left.txt,cbbc4a2ec266a774d09455e1511e71b9f1ba203a0762ea6dcee93105c5efb4ef,1920,1080
359,pov-b1-0359-hn06-shadows-cracks-curbs-mimic-lines-front-center,359_pov-b1-0359-hn06-shadows-cracks-curbs-mimic-lines-front-center,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/359_pov-b1-0359-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/359_pov-b1-0359-hn06-shadows-cracks-curbs-mimic-lines-front-center.txt,c4d71736baf071afac1ae831fa0c035d4516171d34e5145618b04ae2b575ca08,1920,1080
360,pov-b1-0360-hn06-shadows-cracks-curbs-mimic-lines-front-left,360_pov-b1-0360-hn06-shadows-cracks-curbs-mimic-lines-front-left,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/360_pov-b1-0360-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/360_pov-b1-0360-hn06-shadows-cracks-curbs-mimic-lines-front-left.txt,e95af0c29b4f154acac78c0e00d00b04f2f95050f2f4dd67e3648205a4acdd96,1920,1080
361,pov-b1-0361-u01-insufficient-parking-visual-evidence-front-center,361_pov-b1-0361-u01-insufficient-parking-visual-evidence-front-center,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/361_pov-b1-0361-u01-insufficient-parking-visual-evidence-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/361_pov-b1-0361-u01-insufficient-parking-visual-evidence-front-center.txt,3f3dbbee559621e532eb727d4b1332cad71ae44ab7dd48c6bf78c203ef8923f7,1920,1080
362,pov-b1-0362-u01-insufficient-parking-visual-evidence-front-left,362_pov-b1-0362-u01-insufficient-parking-visual-evidence-front-left,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/362_pov-b1-0362-u01-insufficient-parking-visual-evidence-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/362_pov-b1-0362-u01-insufficient-parking-visual-evidence-front-left.txt,21a1590bbd015f63b661f1c5ac813c7d7926e7b446df2f66e8e37e0183a73fdb,1920,1080
363,pov-b1-0363-u01-insufficient-parking-visual-evidence-front-right,363_pov-b1-0363-u01-insufficient-parking-visual-evidence-front-right,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/363_pov-b1-0363-u01-insufficient-parking-visual-evidence-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/363_pov-b1-0363-u01-insufficient-parking-visual-evidence-front-right.txt,0f0b521afbfc611616c43ab716ee46614668865cafcd148d10e32e2afd8fb77f,1920,1080
364,pov-b1-0364-u01-insufficient-parking-visual-evidence-front-center,364_pov-b1-0364-u01-insufficient-parking-visual-evidence-front-center,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/364_pov-b1-0364-u01-insufficient-parking-visual-evidence-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/364_pov-b1-0364-u01-insufficient-parking-visual-evidence-front-center.txt,f522301464cb62292286ed99499095af00f6466440e88e273592a276fc88dfc8,1920,1080
365,pov-b1-0365-u01-insufficient-parking-visual-evidence-front-left,365_pov-b1-0365-u01-insufficient-parking-visual-evidence-front-left,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/365_pov-b1-0365-u01-insufficient-parking-visual-evidence-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/365_pov-b1-0365-u01-insufficient-parking-visual-evidence-front-left.txt,cf8847f15e3523d406ec0d3f34239efa1c31d9036214fad22d043f1a329c96c7,1920,1080
366,pov-b1-0366-u01-insufficient-parking-visual-evidence-front-right,366_pov-b1-0366-u01-insufficient-parking-visual-evidence-front-right,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/366_pov-b1-0366-u01-insufficient-parking-visual-evidence-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/366_pov-b1-0366-u01-insufficient-parking-visual-evidence-front-right.txt,aaa558499c3e5f6497d0c5d34b9e39e023fa64ef65859c2e422b6e867f93a24c,1920,1080
367,pov-b1-0367-u01-insufficient-parking-visual-evidence-front-center,367_pov-b1-0367-u01-insufficient-parking-visual-evidence-front-center,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/367_pov-b1-0367-u01-insufficient-parking-visual-evidence-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/367_pov-b1-0367-u01-insufficient-parking-visual-evidence-front-center.txt,8229466112e3d4ed5c1a6b4934aa506730d8dac58da5ac39331eb8803d558164,1920,1080
368,pov-b1-0368-u01-insufficient-parking-visual-evidence-front-left,368_pov-b1-0368-u01-insufficient-parking-visual-evidence-front-left,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/368_pov-b1-0368-u01-insufficient-parking-visual-evidence-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/368_pov-b1-0368-u01-insufficient-parking-visual-evidence-front-left.txt,fef2749a59f5eb3e394e8b3c66ab81e3edac3aaed4a79db1ec9f29ef14815909,1920,1080
369,pov-b1-0369-u01-insufficient-parking-visual-evidence-front-right,369_pov-b1-0369-u01-insufficient-parking-visual-evidence-front-right,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/369_pov-b1-0369-u01-insufficient-parking-visual-evidence-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/369_pov-b1-0369-u01-insufficient-parking-visual-evidence-front-right.txt,b6775937538cd3b3b0fd8b751169f2b47edf3f60cff7cf8f135d2264c668044d,1920,1080
370,pov-b1-0370-u01-insufficient-parking-visual-evidence-front-center,370_pov-b1-0370-u01-insufficient-parking-visual-evidence-front-center,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/370_pov-b1-0370-u01-insufficient-parking-visual-evidence-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/370_pov-b1-0370-u01-insufficient-parking-visual-evidence-front-center.txt,06b846f992e5e9496fb1712983f2b834aef0b42043b2e5173df22314e39e0773,1920,1080
371,pov-b1-0371-u01-insufficient-parking-visual-evidence-front-left,371_pov-b1-0371-u01-insufficient-parking-visual-evidence-front-left,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/371_pov-b1-0371-u01-insufficient-parking-visual-evidence-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/371_pov-b1-0371-u01-insufficient-parking-visual-evidence-front-left.txt,a0c79e9bd415c42fb22cd2481d2180f0c5866bf4476e880bb11e5dc0e0f6a27d,1920,1080
372,pov-b1-0372-u01-insufficient-parking-visual-evidence-front-right,372_pov-b1-0372-u01-insufficient-parking-visual-evidence-front-right,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/372_pov-b1-0372-u01-insufficient-parking-visual-evidence-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/372_pov-b1-0372-u01-insufficient-parking-visual-evidence-front-right.txt,d4a670b2b5ef209beb611494a3015ddbafc0bb6fab6770e933b1194733338166,1920,1080
373,pov-b1-0373-u01-insufficient-parking-visual-evidence-front-center,373_pov-b1-0373-u01-insufficient-parking-visual-evidence-front-center,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/373_pov-b1-0373-u01-insufficient-parking-visual-evidence-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/373_pov-b1-0373-u01-insufficient-parking-visual-evidence-front-center.txt,fba06c8e7c31d158d68ab0204bf1f340939a0cb58c4b3ee990f052804f72a0a7,1920,1080
374,pov-b1-0374-u01-insufficient-parking-visual-evidence-front-left,374_pov-b1-0374-u01-insufficient-parking-visual-evidence-front-left,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/374_pov-b1-0374-u01-insufficient-parking-visual-evidence-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/374_pov-b1-0374-u01-insufficient-parking-visual-evidence-front-left.txt,5ff88713d806c445676322841714c699575800aff583337a26bc4f8a74988910,1920,1080
375,pov-b1-0375-u01-insufficient-parking-visual-evidence-front-right,375_pov-b1-0375-u01-insufficient-parking-visual-evidence-front-right,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/375_pov-b1-0375-u01-insufficient-parking-visual-evidence-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/375_pov-b1-0375-u01-insufficient-parking-visual-evidence-front-right.txt,35ba786d03032c9a7ea60a35ed096c86ae2b2be8b0cac92adf0790118ee01cf7,1920,1080
376,pov-b1-0376-u02-markings-severely-missing-or-occluded-front-center,376_pov-b1-0376-u02-markings-severely-missing-or-occluded-front-center,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/376_pov-b1-0376-u02-markings-severely-missing-or-occluded-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/376_pov-b1-0376-u02-markings-severely-missing-or-occluded-front-center.txt,57661e34744042776016b742841431e6185af6983a67939ecf322987e50ceac6,1920,1080
377,pov-b1-0377-u02-markings-severely-missing-or-occluded-front-left,377_pov-b1-0377-u02-markings-severely-missing-or-occluded-front-left,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/377_pov-b1-0377-u02-markings-severely-missing-or-occluded-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/377_pov-b1-0377-u02-markings-severely-missing-or-occluded-front-left.txt,589a7a82fbd00ddfed2d2fda0f43dd2fc012b443527962b4681459733b262d3f,1920,1080
378,pov-b1-0378-u02-markings-severely-missing-or-occluded-front-right,378_pov-b1-0378-u02-markings-severely-missing-or-occluded-front-right,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/378_pov-b1-0378-u02-markings-severely-missing-or-occluded-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/378_pov-b1-0378-u02-markings-severely-missing-or-occluded-front-right.txt,6287d3374d5f310bab05fad89b41fefd097e43c8502cab425b878fbdb3204f7b,1920,1080
379,pov-b1-0379-u02-markings-severely-missing-or-occluded-front-center,379_pov-b1-0379-u02-markings-severely-missing-or-occluded-front-center,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/379_pov-b1-0379-u02-markings-severely-missing-or-occluded-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/379_pov-b1-0379-u02-markings-severely-missing-or-occluded-front-center.txt,391012385732f534a142750b006592a7dd1dafcc811c511f54a99b991a3755cf,1920,1080
380,pov-b1-0380-u02-markings-severely-missing-or-occluded-front-left,380_pov-b1-0380-u02-markings-severely-missing-or-occluded-front-left,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/380_pov-b1-0380-u02-markings-severely-missing-or-occluded-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/380_pov-b1-0380-u02-markings-severely-missing-or-occluded-front-left.txt,4e4cba98d3fdd61ac2751c50ce2f459212c6df6f05ac56e19550e320f3cbd703,1920,1080
381,pov-b1-0381-u02-markings-severely-missing-or-occluded-front-right,381_pov-b1-0381-u02-markings-severely-missing-or-occluded-front-right,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/381_pov-b1-0381-u02-markings-severely-missing-or-occluded-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/381_pov-b1-0381-u02-markings-severely-missing-or-occluded-front-right.txt,c82ed00f0031e4446e7c201ce3bdf2500e7977645be58af633adf6c296bb4a2c,1920,1080
382,pov-b1-0382-u02-markings-severely-missing-or-occluded-front-center,382_pov-b1-0382-u02-markings-severely-missing-or-occluded-front-center,u02-markings-severely-missing-or-occluded,POV_PARKING_B1_U02_MARKINGS_SEVERELY_MISSING_OR_OCCLUDED,uncertain,uncertain,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/382_pov-b1-0382-u02-markings-severely-missing-or-occluded-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/382_pov-b1-0382-u02-markings-severely-missing-or-occluded-front-center.txt,2edf152b66dfdbbc0348ffd2ff49539d13f78f049b6f90c5fca107827cba14e3,1920,1080
